ID,mass,MpH,MpNH4,MpNa,MmH,MmHpCHO2
PC 46:1,927.765607,928.772887,945.799437,950.754827,0,972.763807
PC 46:0,929.781257,930.788537,947.815087,952.770477,0,974.779457
PC 48:2,953.781257,954.788537,971.815087,976.770477,0,998.779457
PC 48:0,957.812557,958.819837,975.846387,980.801777,0,1002.810757
PC 50:0,985.843857,986.851137,1003.877687,1008.833077,0,1030.842057
PC 52:4,1005.812557,1006.819837,1023.846387,1028.801777,0,1050.810757
PC 52:0,1013.875157,1014.882437,1031.908987,1036.864377,0,1058.873357
PC 54:12,1017.718657,1018.725937,1035.752487,1040.707877,0,1062.716857
PC 56:12,1045.749957,1046.757237,1063.783787,1068.739177,0,1090.748157
PC 56:9,1051.796907,1052.804187,1069.830737,1074.786127,0,1096.795107
PC 56:8,1053.812557,1054.819837,1071.846387,1076.801777,0,1098.810757
